7575,# doc = filename.2.txt,,,,,,,,,,,,,,,,
7576,# speaker = Катя,,,,,,,,,,,,,,,,
7577,# sent = 652,,,,,,,,,,,,,,,,
8087,,Думаю,ДУМАТЬ,V ipf praes sg indic - 1p,,," Ну , _Думаю_ , что игрок",ю,а,м,у,д,,V,ДУМАТЬ,V ipf praes sg indic - 1p,Ь
8088,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8089,,что,ЧТО,CONJ,,,", Думаю , _что_ игрок приходит совсем",о,т,ч,,,,CONJ,ЧТО,CONJ,О
8090,,игрок,ИГРОК,S m anim nom sg,,,"Думаю , что _игрок_ приходит совсем неумелым",к,о,р,г,и,,S,ИГРОК,S m anim nom sg,К
8091,,приходит,ПРИХОДИТЬ,V ipf praes sg indic - 3p,,,", что игрок _приходит_ совсем неумелым и",т,и,д,о,х,и,V,ПРИХОДИТЬ,V ipf praes sg indic - 3p,Ь
8092,,совсем,СОВСЕМ,ADV -,,,что игрок приходит _совсем_ неумелым и тренер,м,е,с,в,о,с,ADV,СОВСЕМ,ADV -,М
8093,,неумелым,НЕУМЕЛЫЙ,A - ins sg plen m -,,,"игрок приходит совсем _неумелым_ и тренер ,",м,ы,л,е,м,у,A,НЕУМЕЛЫЙ,A - ins sg plen m -,Й
8094,,и,И,CONJ,,,"приходит совсем неумелым _и_ тренер , смотря",и,,,,,,CONJ,И,CONJ,И
8095,,тренер,ТРЕНЕР,S m anim nom sg,,,"совсем неумелым и _тренер_ , смотря на",р,е,н,е,р,т,S,ТРЕНЕР,S m anim nom sg,Р
8096,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8097,,смотря,СМОТРЕТЬ,V ipf praes - ger - -,,,"и тренер , _смотря_ на то ,",я,р,т,о,м,с,CONJ,СМОТРЯ,CONJ,Ь
8098,,на,НА,PR,,,"тренер , смотря _на_ то , что",а,н,,,,,PR,НА,PR,А
8099,,то,ТО,SPRO n - acc sg,,,", смотря на _то_ , что у",о,т,,,,,SPRO,ТО,S n - acc sg,О
8100,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8101,,что,ЧТО,CONJ,,,"на то , _что_ у него не",о,т,ч,,,,CONJ,ЧТО,CONJ,О
8102,,у,У,PR,,,"то , что _у_ него не получается",у,,,,,,PR,У,PR,У
8103,,него,ОН,SPRO sg 3p m gen,,,", что у _него_ не получается ,",о,г,е,н,,,SPRO,ОН,SPRO sg 3p m acc,Н
8104,,не,НЕ,PART,,,"что у него _не_ получается , он",е,н,,,,,PART,НЕ,PART,Е
8105,,получается,ПОЛУЧАТЬСЯ,V ipf praes sg indic - 3p,,,"у него не _получается_ , он пытается",я,с,т,е,а,ч,V,ПОЛУЧАТЬСЯ,V ipf praes sg indic - 3p,Я
8106,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8107,,он,ОН,SPRO sg 3p m nom,,,"не получается , _он_ пытается его чему-то",н,о,,,,,SPRO,ОН,SPRO sg 3p m nom,Н
8108,,пытается,ПЫТАТЬСЯ,V ipf praes sg indic - 3p,,,"получается , он _пытается_ его чему-то научить",я,с,т,е,а,т,V,ПЫТАТЬСЯ,V ipf praes sg indic - 3p,Я
8109,,его,ОН,SPRO sg 3p m acc,,,", он пытается _его_ чему-то научить .",о,г,е,,,,SPRO,ОН,SPRO sg 3p m acc,Н
8110,,чему-то,ЧТО-ТО,SPRO n inan dat sg,,,он пытается его _чему-то_ научить . ,о,т,-,у,м,е,SPRO,ЧТО-ТО,S n - dat sg,О
8111,,научить,НАУЧИТЬ,V pf - - inf - -,,,пытается его чему-то _научить_ .  ,ь,т,и,ч,у,а,V,НАУЧИТЬ,V pf - - inf - -,Ь
8112,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8113,,,,,,,,,,,,,,,,,
8114,# sent = 696,,,,,,,,,,,,,,,,
8115,"<distinct form=""",,,,,,,,,,,,,,,,
8116,<dist>,Нуу,,,,,,,,,,,,,,,
8117,""">",,,,,,,,,,,,,,,,
8118,,Ну,НУ,PART,,," Нуу  _Ну_  , работа",у,н,,,,,PART,НУ,PART,У
8119,</distinct>,,,,,,,,,,,,,,,,
8120,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8121,,работа,РАБОТА,S f inan nom sg,,,"Ну  , _работа_ тренера , думаю",а,т,о,б,а,р,S,РАБОТА,S f inan nom sg,А
8122,,тренера,ТРЕНЕР,S m anim gen sg,,," , работа _тренера_ , думаю ,",а,р,е,н,е,р,S,ТРЕНЕР,S m anim gen sg,Р
8123,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8124,,думаю,ДУМАТЬ,V ipf praes sg indic - 1p,,,"работа тренера , _думаю_ , она очень",ю,а,м,у,д,,V,ДУМАТЬ,V ipf praes sg indic - 1p,Ь
8125,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8126,,она,ОНА,SPRO sg 3p f nom,,,", думаю , _она_ очень важная ,",а,н,о,,,,SPRO,ОНА,SPRO sg 3p f nom,А
8127,,очень,ОЧЕНЬ,ADV -,,,"думаю , она _очень_ важная , в",ь,н,е,ч,о,,ADV,ОЧЕНЬ,ADV -,Ь
8128,,важная,ВАЖНЫЙ,A - nom sg plen f -,,,", она очень _важная_ , в плане",я,а,н,ж,а,в,A,ВАЖНЫЙ,A - nom sg plen f -,Й
8129,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8130,,в,В,PR,,,"очень важная , _в_ плане того ,",в,,,,,,PR,В,PR,В
8131,,плане,ПЛАН,S m inan loc sg,,,"важная , в _плане_ того , что",е,н,а,л,п,,S,ПЛАН,S m inan loc sg,Н
8132,,того,ТО,SPRO n - gen sg,,,", в плане _того_ , что тренер",о,г,о,т,,,SPRO,ТО,S n - gen sg,О
8133,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8134,,что,ЧТО,CONJ,,,"плане того , _что_ тренер может ...",о,т,ч,,,,CONJ,ЧТО,CONJ,О
8135,,тренер,ТРЕНЕР,S m anim nom sg,,,"того , что _тренер_ может ... ",р,е,н,е,р,т,S,ТРЕНЕР,S m anim nom sg,Р
8136,,может,МОЧЬ,V ipf praes sg indic - 3p,,,", что тренер _может_ ...  ",т,е,ж,о,м,,V,МОЧЬ,V ipf praes sg indic - 3p,Ь
8137,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
8138,,,,,,,,,,,,,,,,,
8139,# sent = 697,,,,,,,,,,,,,,,,
8140,,Эээ,ЭЭЭ,NONLEX,,,...   _Эээ_ ...  ,э,э,э,,,,NONLEX,ЭЭЭ,NONLEX,Э
8141,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
8142,,,,,,,,,,,,,,,,,
8143,# sent = 698,,,,,,,,,,,,,,,,
8144,,Погубить,ПОГУБИТЬ,V pf - - inf - -,,,"...   _Погубить_ игрока , так",ь,т,и,б,у,г,V,ПОГУБИТЬ,V pf - - inf - -,Ь
8145,,игрока,ИГРОК,S m anim gen sg,,,"  Погубить _игрока_ , так может",а,к,о,р,г,и,S,ИГРОК,S m anim acc sg,К
8146,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8147,,так,ТАК,ADV -,,,"Погубить игрока , _так_ может и перевести",к,а,т,,,,ADV,ТАК,ADV -,К
8148,,может,МОЧЬ,V ipf praes sg indic - 3p,,,"игрока , так _может_ и перевести его",т,е,ж,о,м,,V,МОЧЬ,V ipf praes sg indic - 3p,Ь
8149,,и,И,CONJ,,,", так может _и_ перевести его на",и,,,,,,CONJ,И,CONJ,И
8150,,перевести,ПЕРЕВЕСТИ,V pf - - inf - -,,,так может и _перевести_ его на новый,и,т,с,е,в,е,V,ПЕРЕВЕСТИ,V pf - - inf - -,И
8151,,его,ОН,SPRO sg 3p m acc,,,может и перевести _его_ на новый уровень,о,г,е,,,,SPRO,ОН,SPRO sg 3p m acc,Н
8152,,на,НА,PR,,,и перевести его _на_ новый уровень .,а,н,,,,,PR,НА,PR,А
8153,,новый,НОВЫЙ,A - acc sg plen m inan,,,перевести его на _новый_ уровень . ,й,ы,в,о,н,,A,НОВЫЙ,A - acc sg plen m inan,Й
8154,,уровень,УРОВЕНЬ,S m inan acc sg,,,его на новый _уровень_ .  ,ь,н,е,в,о,р,S,УРОВЕНЬ,S m inan acc sg,Ь
8155,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8156,,,,,,,,,,,,,,,,,
8157,# sent = 699,,,,,,,,,,,,,,,,
8158,,Есть,БЫТЬ,V ipf praes sg indic - 3p,,,".   _Есть_ тренер , который",ь,т,с,е,,,V,БЫТЬ,V ipf praes sg indic - 3p,Ь
8159,,тренер,ТРЕНЕР,S m anim nom sg,,,"  Есть _тренер_ , который сделает",р,е,н,е,р,т,S,ТРЕНЕР,S m anim nom sg,Р
8160,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8161,,который,КОТОРЫЙ,APRO - nom sg plen m -,,,"Есть тренер , _который_ сделает твои минусы",й,ы,р,о,т,о,APRO,КОТОРЫЙ,A - nom sg plen m -,Й
8162,,сделает,СДЕЛАТЬ,V pf fut sg indic - 3p,,,"тренер , который _сделает_ твои минусы -",т,е,а,л,е,д,V,СДЕЛАТЬ,V pf fut sg indic - 3p,Ь
8163,,твои,ТВОЙ,APRO - acc pl plen - -,,,", который сделает _твои_ минусы - твоими",и,о,в,т,,,APRO,ТВОЙ,A - nom pl plen - -,Й
8164,,минусы,МИНУС,S m inan acc pl,,,который сделает твои _минусы_ - твоими плюсами,ы,с,у,н,и,м,S,МИНУС,S m inan nom pl,С
8165,,-,-,PUNCT,,,,,,,,,,PUNCT,,,
8166,,твоими,ТВОЙ,APRO - ins pl plen - -,,,"твои минусы - _твоими_ плюсами , грубо",и,м,и,о,в,т,APRO,ТВОЙ,A - ins pl plen - -,Й
8167,,плюсами,ПЛЮС,S m inan ins pl,,,"минусы - твоими _плюсами_ , грубо говоря",и,м,а,с,ю,л,S,ПЛЮС,S m inan ins pl,С
8168,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8169,,грубо,ГРУБО,ADV -,,,"твоими плюсами , _грубо_ говоря , а",о,б,у,р,г,,ADV,ГРУБО,ADV -,О
8170,,говоря,ГОВОРИТЬ,V ipf praes - ger - -,,,"плюсами , грубо _говоря_ , а есть",я,р,о,в,о,г,V,ГОВОРИТЬ,V ipf praes - ger - -,Ь
8171,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8172,,а,А,CONJ,,,"грубо говоря , _а_ есть те ,",а,,,,,,CONJ,А,CONJ,А
8173,,есть,БЫТЬ,V ipf praes pl indic - 3p,,,"говоря , а _есть_ те , кто",ь,т,с,е,,,V,БЫТЬ,V ipf praes sg indic - 3p,Ь
8174,,те,ТОТ,A - nom pl plen - -,,,", а есть _те_ , кто могут",е,т,,,,,A,ТОТ,A - nom pl plen - -,Т
8175,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8176,,кто,КТО,SPRO m anim nom sg,,,"есть те , _кто_ могут просто не",о,т,к,,,,S,КТО,S m anim nom sg,О
8177,,могут,МОЧЬ,V ipf praes pl indic - 3p,,,"те , кто _могут_ просто не увидеть",т,у,г,о,м,,V,МОЧЬ,V ipf praes pl indic - 3p,Ь
8178,,просто,ПРОСТО,PART,,,", кто могут _просто_ не увидеть в",о,т,с,о,р,п,PART,ПРОСТО,PART,О
8179,,не,НЕ,PART,,,кто могут просто _не_ увидеть в тебе,е,н,,,,,PART,НЕ,PART,Е
8180,,увидеть,УВИДЕТЬ,V pf - - inf - -,,,могут просто не _увидеть_ в тебе какой-то,ь,т,е,д,и,в,V,УВИДЕТЬ,V pf - - inf - -,Ь
8181,,в,В,PR,,,просто не увидеть _в_ тебе какой-то потенциал,в,,,,,,PR,В,PR,В
8182,,тебе,ТЫ,SPRO sg 2p - dat,,,не увидеть в _тебе_ какой-то потенциал и,е,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - dat,Ы
8183,,какой-то,КАКОЙ-ТО,APRO - nom sg plen m -,,,увидеть в тебе _какой-то_ потенциал и погубить,о,т,-,й,о,к,APRO,КАКОЙ-ТО,A - nom sg plen m -,О
8184,,потенциал,ПОТЕНЦИАЛ,S m inan acc sg,,,в тебе какой-то _потенциал_ и погубить в,л,а,и,ц,н,е,S,ПОТЕНЦИАЛ,S m inan nom sg,Л
8185,,и,И,CONJ,,,тебе какой-то потенциал _и_ погубить в тебе,и,,,,,,CONJ,И,CONJ,И
8186,,погубить,ПОГУБИТЬ,V pf - - inf - -,,,какой-то потенциал и _погубить_ в тебе желание,ь,т,и,б,у,г,V,ПОГУБИТЬ,V pf - - inf - -,Ь
8187,,в,В,PR,,,"потенциал и погубить _в_ тебе желание ,",в,,,,,,PR,В,PR,В
8188,,тебе,ТЫ,SPRO sg 2p - loc,,,"и погубить в _тебе_ желание , стать",е,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - dat,Ы
8189,,желание,ЖЕЛАНИЕ,S n inan nom sg,,,"погубить в тебе _желание_ , стать ,",е,и,н,а,л,е,S,ЖЕЛАНИЕ,S n inan nom sg,Е
8190,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8191,,стать,СТАТЬ,V ipf - - inf - -,,,"тебе желание , _стать_ , там ,",ь,т,а,т,с,,S,СТАТЬ,S f inan acc sg,Ь
8192,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8193,,там,ТАМ,ADV -,,,", стать , _там_ , знаменитым ,",м,а,т,,,,ADV,ТАМ,ADV -,М
8194,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8195,,знаменитым,ЗНАМЕНИТЫЙ,A - ins sg plen - m,,,", там , _знаменитым_ , популярным ,",м,ы,т,и,н,е,A,ЗНАМЕНИТЫЙ,A - dat pl plen - -,Й
8196,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8197,,популярным,ПОПУЛЯРНЫЙ,A - ins sg plen m -,,,", знаменитым , _популярным_ , хорошим игроком",м,ы,н,р,я,л,A,ПОПУЛЯРНЫЙ,A - ins sg plen m -,Й
8198,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8199,,хорошим,ХОРОШИЙ,A - ins sg plen m -,,,", популярным , _хорошим_ игроком . ",м,и,ш,о,р,о,A,ХОРОШИЙ,A - ins sg plen m -,Й
8200,,игроком,ИГРОК,S m anim ins sg,,,"популярным , хорошим _игроком_ .  ",м,о,к,о,р,г,S,ИГРОК,S m anim ins sg,К
8201,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8202,,,,,,,,,,,,,,,,,
8203,# sent = 700,,,,,,,,,,,,,,,,
8204,# speaker = Катя,,,,,,,,,,,,,,,,
8205,# sent = 701,,,,,,,,,,,,,,,,
8206,,Расскажи,РАССКАЗАТЬ,V pf - sg imper - 2p,,,   _Расскажи_ о своей баскетбольной,и,ж,а,к,с,с,V,РАССКАЗАТЬ,V pf - sg imper - 2p,Ь
8207,,о,О,PR,,,  Расскажи _о_ своей баскетбольной мечте,о,,,,,,PR,О,PR,О
8208,,своей,СВОЙ,APRO - loc sg plen f -,,, Расскажи о _своей_ баскетбольной мечте .,й,е,о,в,с,,APRO,СВОЙ,A - loc sg plen f -,Й
8209,,баскетбольной,БАСКЕТБОЛЬНЫЙ,A - loc sg plen f -,,,Расскажи о своей _баскетбольной_ мечте . ,й,о,н,ь,л,о,A,БАСКЕТБОЛЬНЫЙ,A - loc sg plen f -,Й
8210,,мечте,МЕЧТА,S f inan dat sg,,,о своей баскетбольной _мечте_ .  ,е,т,ч,е,м,,S,МЕЧТА,S f inan dat sg,А
8211,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8212,,,,,,,,,,,,,,,,,
8213,# sent = 702,,,,,,,,,,,,,,,,
8214,# speaker = Макс,,,,,,,,,,,,,,,,
8215,# sent = 703,,,,,,,,,,,,,,,,
8216,"<distinct form=""",,,,,,,,,,,,,,,,
8217,<dist>,Нуу,,,,,,,,,,,,,,,
8218,""">",,,,,,,,,,,,,,,,
8219,,Ну,НУ,PART,,, Нуу  _Ну_  ... ,у,н,,,,,PART,НУ,PART,У
8220,</distinct>,,,,,,,,,,,,,,,,
8221,,...,...,PUNCT,,,,,,,,,,PUNCT,,,
8222,,,,,,,,,,,,,,,,,
8223,# sent = 704,,,,,,,,,,,,,,,,
8224,,Как,КАК,CONJ,,,...   _Как_ и у остальных,к,а,к,,,,ADV,КАК,ADV -,К
8225,,и,И,CONJ,,,  Как _и_ у остальных баскетболистов,и,,,,,,CONJ,И,CONJ,И
8226,,у,У,PR,,," Как и _у_ остальных баскетболистов ,",у,,,,,,PR,У,PR,У
8227,,остальных,ОСТАЛЬНОЙ,A - gen pl plen - -,,,"Как и у _остальных_ баскетболистов , которые",х,ы,н,ь,л,а,A,ОСТАЛЬНОЙ,A - gen pl plen - -,Й
8228,,баскетболистов,БАСКЕТБОЛИСТ,S m anim gen pl,,,"и у остальных _баскетболистов_ , которые ещё",в,о,т,с,и,л,S,БАСКЕТБОЛИСТ,S m anim gen pl,Т
8229,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8230,,которые,КОТОРЫЙ,APRO - nom pl plen - -,,,"остальных баскетболистов , _которые_ ещё не добились",е,ы,р,о,т,о,APRO,КОТОРЫЙ,A - nom pl plen - -,Й
8231,,ещё,ЕЩЕ,ADV -,,,"баскетболистов , которые _ещё_ не добились ,",ё,щ,е,,,,ADV,ЕЩЕ,ADV -,Е
8232,,не,НЕ,PART,,,", которые ещё _не_ добились , как бы",е,н,,,,,PART,НЕ,PART,Е
8233,,добились,ДОБИТЬСЯ,V pf praet pl indic - -,,,"которые ещё не _добились_ , как бы ,",ь,с,и,л,и,б,V,ДОБИТЬСЯ,V pf praet pl indic - -,Я
8234,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8235,,как бы,как бы,PART,,,"не добились , _как бы_ , особых высот",ы,б, ,к,а,к,PART,как бы,ADV -,ы
8236,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8237,,особых,ОСОБЫЙ,A - gen pl plen - -,,,", как бы , _особых_ высот , одним",х,ы,б,о,с,о,A,ОСОБЫЙ,A - gen pl plen - -,Й
8238,,высот,ВЫСОТА,S f inan gen pl,,,"как бы , особых _высот_ , одним из",т,о,с,ы,в,,S,ВЫСОТА,S f inan gen pl,А
8239,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8240,,одним,ОДИН,ANUM - ins sg plen m -,,,"особых высот , _одним_ из главных желаний",м,и,н,д,о,,ANUM,ОДИН,A - ins sg plen m -,Н
8241,,из,ИЗ,PR,,,"высот , одним _из_ главных желаний ,",з,и,,,,,PR,ИЗ,PR,З
8242,,главных,ГЛАВНЫЙ,A - gen pl plen - -,,,", одним из _главных_ желаний , стремлений",х,ы,н,в,а,л,A,ГЛАВНЫЙ,A - gen pl plen - -,Й
8243,,желаний,ЖЕЛАНИЕ,S n inan gen pl,,,"одним из главных _желаний_ , стремлений -",й,и,н,а,л,е,S,ЖЕЛАНИЕ,S n inan gen pl,Е
8244,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8245,,стремлений,СТРЕМЛЕНИЕ,S n inan gen pl,,,"главных желаний , _стремлений_ - это ,",й,и,н,е,л,м,S,СТРЕМЛЕНИЕ,S n inan gen pl,Е
8246,,-,-,PUNCT,,,,,,,,,,PUNCT,,,
8247,,это,ЭТО,SPRO n - nom sg,,,", стремлений - _это_ , наверное ,",о,т,э,,,,SPRO,ЭТО,S n - nom sg,О
8248,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8249,,наверное,НАВЕРНОЕ,ADV -,,,"- это , _наверное_ , попасть в",е,о,н,р,е,в,ADV,НАВЕРНОЕ,ADV -,Е
8250,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8251,,попасть,ПОПАДАТЬ,V pf - - inf - -,,,", наверное , _попасть_ в национальную баскетбольную",ь,т,с,а,п,о,V,ПОПАДАТЬ,V pf - - inf - -,Ь
8252,,в,В,PR,,,"наверное , попасть _в_ национальную баскетбольную ассоциацию",в,,,,,,PR,В,PR,В
8253,,национальную,НАЦИОНАЛЬНЫЙ,A - acc sg plen f -,,,", попасть в _национальную_ баскетбольную ассоциацию ,",ю,у,н,ь,л,а,A,НАЦИОНАЛЬНЫЙ,A - acc sg plen f -,Й
8254,,баскетбольную,БАСКЕТБОЛЬНЫЙ,A - acc sg plen f -,,,"попасть в национальную _баскетбольную_ ассоциацию , играть",ю,у,н,ь,л,о,A,БАСКЕТБОЛЬНЫЙ,A - acc sg plen f -,Й
8255,,ассоциацию,АССОЦИАЦИЯ,S f inan acc sg,,,"в национальную баскетбольную _ассоциацию_ , играть со",ю,и,ц,а,и,ц,S,АССОЦИАЦИЯ,S f inan acc sg,Я
8256,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8257,,играть,ИГРАТЬ,V ipf - - inf - -,,,"баскетбольную ассоциацию , _играть_ со звёздами и",ь,т,а,р,г,и,V,ИГРАТЬ,V ipf - - inf - -,Ь
8258,,со,СО,PR,,,"ассоциацию , играть _со_ звёздами и быть",о,с,,,,,PR,СО,PR,О
8259,,звёздами,ЗВЕЗДА,S f inan ins pl,,,", играть со _звёздами_ и быть достаточно",и,м,а,д,з,ё,S,ЗВЕЗДА,S f inan ins pl,А
8260,,и,И,CONJ,,,играть со звёздами _и_ быть достаточно успешным,и,,,,,,CONJ,И,CONJ,И
8261,,быть,БЫТЬ,V ipf - - inf - -,,,со звёздами и _быть_ достаточно успешным .,ь,т,ы,б,,,V,БЫТЬ,V ipf - - inf - -,Ь
8262,,достаточно,ДОСТАТОЧНО,ADV -,,,звёздами и быть _достаточно_ успешным . ,о,н,ч,о,т,а,ADV,ДОСТАТОЧНО,ADV -,О
8263,,успешным,УСПЕШНЫЙ,A - ins sg plen n -,,,и быть достаточно _успешным_ .  ,м,ы,н,ш,е,п,A,УСПЕШНЫЙ,A - ins sg plen n -,Й
8264,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8265,,,,,,,,,,,,,,,,,
8266,# sent = 705,,,,,,,,,,,,,,,,
8267,# speaker = Катя,,,,,,,,,,,,,,,,
8268,# sent = 706,,,,,,,,,,,,,,,,
8269,,Что,ЧТО,SPRO n inan nom sg,,,   _Что_ тебя мотивирует в,о,т,ч,,,,SPRO,ЧТО,S n - nom sg,О
8270,,тебя,ТЫ,SPRO sg 2p - gen,,,  Что _тебя_ мотивирует в спорте,я,б,е,т,,,SPRO,ТЫ,SPRO sg 2p - acc,Ы
8271,,мотивирует,МОТИВИРОВАТЬ,V ipf praes sg indic - 3p,,, Что тебя _мотивирует_ в спорте ?,т,е,у,р,и,в,V,МОТИВИРОВАТЬ,V ipf praes sg indic - 3p,Ь
8272,,в,В,PR,,,Что тебя мотивирует _в_ спорте ? ,в,,,,,,PR,В,PR,В
8273,,спорте,СПОРТ,S m inan loc sg,,,тебя мотивирует в _спорте_ ?  ,е,т,р,о,п,с,S,СПОРТ,S m inan loc sg,Т
8274,,?,?,PUNCT,,,,,,,,,,PUNCT,,,
8275,,,,,,,,,,,,,,,,,
8276,# sent = 707,,,,,,,,,,,,,,,,
8277,# speaker = Макс,,,,,,,,,,,,,,,,
8278,# sent = 708,,,,,,,,,,,,,,,,
8279,,Ну,НУ,PART,,,"   _Ну_ , мотиваций в",у,н,,,,,PART,НУ,PART,У
8280,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8281,,мотиваций,МОТИВАЦИЯ,S f inan gen pl,,," Ну , _мотиваций_ в спорте каждый",й,и,ц,а,в,и,S,МОТИВАЦИЯ,S f inan nom sg,Я
8282,,в,В,PR,,,"Ну , мотиваций _в_ спорте каждый может",в,,,,,,PR,В,PR,В
8283,,спорте,СПОРТ,S m inan loc sg,,,", мотиваций в _спорте_ каждый может для",е,т,р,о,п,с,S,СПОРТ,S m inan loc sg,Т
8284,,каждый,КАЖДЫЙ,APRO - nom sg plen m -,,,мотиваций в спорте _каждый_ может для себя,й,ы,д,ж,а,к,APRO,КАЖДЫЙ,A - nom sg plen m -,Й
8285,,может,МОЧЬ,V ipf praes sg indic - 3p,,,в спорте каждый _может_ для себя найти,т,е,ж,о,м,,V,МОЧЬ,V ipf praes sg indic - 3p,Ь
8286,,для,ДЛЯ,PR,,,спорте каждый может _для_ себя найти огромное,я,л,д,,,,PR,ДЛЯ,PR,Я
8287,,себя,СЕБЯ,SPRO - - - gen,,,каждый может для _себя_ найти огромное множество,я,б,е,с,,,SPRO,СЕБЯ,SPRO - - - acc,Я
8288,,найти,НАЙТИ,V pf - - inf - -,,,может для себя _найти_ огромное множество .,и,т,й,а,н,,V,НАЙТИ,V pf - - inf - -,И
8289,,огромное,ОГРОМНЫЙ,A - acc sg plen n inan,,,для себя найти _огромное_ множество . ,е,о,н,м,о,р,A,ОГРОМНЫЙ,A - acc sg plen n inan,Й
8290,,множество,МНОЖЕСТВО,S n inan acc sg,,,себя найти огромное _множество_ .  ,о,в,т,с,е,ж,S,МНОЖЕСТВО,S n inan acc sg,О
8291,,.,.,PUNCT,,,,,,,,,,PUNCT,,,
8292,,,,,,,,,,,,,,,,,
8293,# sent = 709,,,,,,,,,,,,,,,,
8294,,Начиная,НАЧИНАТЬ,V ipf praes - ger - -,,,".   _Начиная_ от "" стать",я,а,н,и,ч,а,V,НАЧИНАТЬ,V ipf praes - ger - -,Ь
8295,,от,ОТ,PR,,,"  Начиная _от_ "" стать сильнее",т,о,,,,,PR,ОТ,PR,Т
8296,,"""","""",PUNCT,,,,,,,,,,PUNCT,,,
8297,,стать,СТАТЬ,V ipf - - inf - -,,,"Начиная от "" _стать_ сильнее и крепче",ь,т,а,т,с,,S,СТАТЬ,S f inan acc sg,Ь
8298,,сильнее,СИЛЬНЫЙ,ADV comp,,,"от "" стать _сильнее_ и крепче ,",е,е,н,ь,л,и,ADV,СИЛЬНО,ADV comp,Й
8299,,и,И,CONJ,,,""" стать сильнее _и_ крепче , и",и,,,,,,CONJ,И,CONJ,И
8300,,крепче,КРЕПКО,ADV comp,,,"стать сильнее и _крепче_ , и чувствовать",е,ч,п,е,р,к,ADV,КРЕПКО,ADV comp,О
8301,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8302,,и,И,CONJ,,,"и крепче , _и_ чувствовать себя как",и,,,,,,CONJ,И,CONJ,И
8303,,чувствовать,ЧУВСТВОВАТЬ,V ipf - - inf - -,,,"крепче , и _чувствовать_ себя как в",ь,т,а,в,о,в,V,ЧУВСТВОВАТЬ,V ipf - - inf - -,Ь
8304,,себя,СЕБЯ,SPRO - - - acc,,,", и чувствовать _себя_ как в своей",я,б,е,с,,,SPRO,СЕБЯ,SPRO - - - acc,Я
8305,,как,КАК,CONJ,,,и чувствовать себя _как_ в своей среде,к,а,к,,,,CONJ,КАК,CONJ,К
8306,,в,В,PR,,,"чувствовать себя как _в_ своей среде ,",в,,,,,,PR,В,PR,В
8307,,своей,СВОЙ,APRO - loc sg plen f -,,,"себя как в _своей_ среде , в",й,е,о,в,с,,APRO,СВОЙ,A - loc sg plen f -,Й
8308,,среде,СРЕДА,S f inan loc sg,,,"как в своей _среде_ , в одном",е,д,е,р,с,,S,СРЕДА,S f inan loc sg,А
8309,,",",",",PUNCT,,,,,,,,,,PUNCT,,,
8310,,в,В,PR,,,"своей среде , _в_ одном из великих",в,,,,,,PR,В,PR,В
8311,,одном,ОДИН,ANUM - loc sg plen m -,,,"среде , в _одном_ из великих видов",м,о,н,д,о,,ANUM,ОДИН,A - loc sg plen m -,Н
8312,,из,ИЗ,PR,,,", в одном _из_ великих видов спорта",з,и,,,,,PR,ИЗ,PR,З
8313,,великих,ВЕЛИКИЙ,A - gen pl plen - -,,,"в одном из _великих_ видов спорта """,х,и,к,и,л,е,A,ВЕЛИКИЙ,A - gen pl plen - -,Й
